for	B-X
further	B-X
analyzing	B-X
bacterial	B-X
microarray	B-X
data	B-X
that	B-X
combines	B-X
two	B-X
informative	B-X
characteristics	B-X
of	B-X
bacterial	B-X
genes	B-X
that	B-X
share	B-X
common	B-X
function	B-X
or	B-X
regulation	B-X
:	B-X
(	B-X
1	B-X
)	B-X
similar	B-X
gene	B-X
expression	B-X
profiles	B-X
(	B-X
i.e.	B-X
,	B-X
co-expression	B-X
)	B-X
;	B-X
and	B-X
(	B-X
2	B-X
)	B-X
physical	B-X
proximity	B-X
of	B-X
genes	B-X
on	B-X
the	B-X
chromosome	B-X
.	B-X
This	B-X
method	B-X
identifies	B-X
statistically	B-X
significant	B-X
clusters	B-X
of	B-X
co-expressed	B-X
gene	B-X
neighbors	B-X
that	B-X
potentially	B-X
share	B-X
common	B-X
function	B-X
or	B-X
regulation	B-X
by	B-X
coupling	B-X
statistically	B-X
analyzed	B-X
gene	B-X
expression	B-X
profiles	B-X
with	B-X
the	B-X
chromosomal	B-X
position	B-X
of	B-X
genes	B-X
.	B-X
We	B-X
applied	B-X
this	B-X
method	B-X
to	B-X
our	B-X
own	B-X
data	B-X
and	B-X
to	B-X
those	B-X
of	B-X
others	B-X
,	B-X
and	B-X
we	B-X
show	B-X
that	B-X
it	B-X
identified	B-X
a	B-X
greater	B-X
number	B-X
of	B-X
differentially	B-X
expressed	B-X
genes	B-X
,	B-X
facilitating	B-X
the	B-X
reconstruction	B-X
of	B-X
more	B-X
multimeric	B-X
proteins	B-X
and	B-X
complete	B-X
metabolic	B-X
pathways	B-X
than	B-X
would	B-X
have	B-X
been	B-X
possible	B-X
without	B-X
its	B-X
application	B-X
.	B-X
We	B-X
assessed	B-X
the	B-X
biological	B-X
significance	B-X
of	B-X
two	B-X
identified	B-X
genes	B-X
by	B-X
assaying	B-X
deletion	B-X
mutants	B-X
for	B-X
adherence	B-X
in	B-X
vitro	B-X
and	B-X
show	B-X
that	B-X
neighbor	B-X
clustering	B-X
indeed	B-X
provides	B-X
biologically	B-X
relevant	B-X
data	B-X
.	B-X
Neighbor	B-X
clustering	B-X
provides	B-X
a	B-X
more	B-X
comprehensive	B-X
view	B-X
of	B-X
the	B-X
molecular	B-X
responses	B-X
of	B-X
streptococci	B-X
during	B-X
pharyngeal	B-X
cell	B-X
adherence	B-X
.	B-X

We	O
used	O
oligonucleotide	O
microarrays	O
to	O
monitor	O
(	O
in	O
vitro	O
)	O
differential	O
gene	O
expression	O
in	O
group	O
A	O
streptococci	O
during	O
pharyngeal	O
cell	O
adherence	O
,	O
the	O
first	O
overt	O
infection	O
stage	O
.	O

We	O
present	O
neighbor	O
clustering	O
,	O
a	O
new	O
computational	O
method	O
for	O
further	O
analyzing	O
bacterial	O
microarray	O
data	O
that	O
combines	O
two	O
informative	O
characteristics	O
of	O
bacterial	O
genes	O
that	O
share	O
common	O
function	O
or	O
regulation	O
:	O
(	O
1	O
)	O
similar	O
gene	O
expression	O
profiles	O
(	O
i	O
.	O
e	O
.	O
,	O
co	O
-	O
expression	O
)	O
;	O
and	O
(	O
2	O
)	O
physical	O
proximity	O
of	O
genes	O
on	O
the	O
chromosome	O
.	O

This	O
method	O
identifies	O
statistically	O
significant	O
clusters	O
of	O
co	O
-	O
expressed	O
gene	O
neighbors	O
that	O
potentially	O
share	O
common	O
function	O
or	O
regulation	O
by	O
coupling	O
statistically	O
analyzed	O
gene	O
expression	O
profiles	O
with	O
the	O
chromosomal	O
position	O
of	O
genes	O
.	O
<EOS>	B-X
Bacteria-host	B-X
interactions	B-X
are	B-X
dynamic	B-X
processes	B-X
,	B-X
and	B-X
understanding	B-X
transcriptional	B-X
responses	B-X
that	B-X
directly	B-X
or	B-X
indirectly	B-X
regulate	B-X
the	B-X
expression	B-X
of	B-X
genes	B-X
involved	B-X
in	B-X
initial	B-X
infection	B-X
stages	B-X
would	B-X
illuminate	B-X
the	B-X
molecular	B-X
events	B-X
that	B-X
result	B-X
in	B-X
host	B-X
colonization	B-X
.	B-X
We	B-X
used	B-X
oligonucleotide	B-X
microarrays	B-X
to	B-X
monitor	B-X
(	B-X
in	B-X
vitro	B-X
)	B-X
differential	B-X
gene	B-X
expression	B-X
in	B-X
group	B-X
A	B-X
streptococci	B-X
during	B-X
pharyngeal	B-X
cell	B-X
adherence	B-X
,	B-X
the	B-X
first	B-X
overt	B-X
infection	B-X
stage	B-X
.	B-X
We	B-X
present	B-X
neighbor	B-X
clustering	B-X
,	B-X
a	B-X
new	B-X
computational	B-X
method	B-X
for	B-X
further	B-X
analyzing	B-X
bacterial	B-X
microarray	B-X
data	B-X
that	B-X
combines	B-X
two	B-X
informative	B-X
characteristics	B-X
of	B-X
bacterial	B-X
genes	B-X
that	B-X
share	B-X
common	B-X
function	B-X
or	B-X
regulation	B-X
:	B-X
(	B-X
1	B-X
)	B-X
similar	B-X
gene	B-X
expression	B-X
profiles	B-X
(	B-X
i.e.	B-X
,	B-X
co-expression	B-X
)	B-X
;	B-X
and	B-X
(	B-X
2	B-X
)	B-X
physical	B-X
proximity	B-X
of	B-X
genes	B-X
on	B-X
the	B-X
chromosome	B-X
.	B-X
This	B-X
method	B-X
identifies	B-X
statistically	B-X
significant	B-X
clusters	B-X
of	B-X
co-expressed	B-X
gene	B-X
neighbors	B-X
that	B-X
potentially	B-X
share	B-X
common	B-X
function	B-X
or	B-X
regulation	B-X
by	B-X
coupling	B-X
statistically	B-X
analyzed	B-X
gene	B-X
expression	B-X
profiles	B-X
with	B-X
the	B-X
chromosomal	B-X
position	B-X
of	B-X
genes	B-X
.	B-X
We	B-X
applied	B-X
this	B-X
method	B-X
to	B-X
our	B-X
own	B-X
data	B-X
and	B-X
to	B-X
those	B-X
of	B-X
others	B-X
,	B-X
and	B-X
we	B-X
show	B-X
that	B-X
it	B-X
identified	B-X
a	B-X
greater	B-X
number	B-X
of	B-X
differentially	B-X
expressed	B-X
genes	B-X
,	B-X
facilitating	B-X
the	B-X
reconstruction	B-X
of	B-X
more	B-X
multimeric	B-X
proteins	B-X
and	B-X
complete	B-X
metabolic	B-X
pathways	B-X
than	B-X
would	B-X
have	B-X
been	B-X
possible	B-X
without	B-X
its	B-X
application	B-X
.	B-X
We	B-X
assessed	B-X
the	B-X
biological	B-X
significance	B-X
of	B-X
two	B-X
identified	B-X
genes	B-X
by	B-X
assaying	B-X
deletion	B-X
mutants	B-X
for	B-X
adherence	B-X
in	B-X
vitro	B-X
and	B-X
show	B-X
that	B-X
neighbor	B-X
clustering	B-X
indeed	B-X
provides	B-X
biologically	B-X
relevant	B-X
data	B-X
.	B-X
Neighbor	B-X
clustering	B-X
provides	B-X
a	B-X
more	B-X
comprehensive	B-X
view	B-X
of	B-X
the	B-X
molecular	B-X
responses	B-X
of	B-X
streptococci	B-X
during	B-X
pharyngeal	B-X
cell	B-X
adherence	B-X
.	B-X

We	O
applied	O
this	O
method	O
to	O
our	O
own	O
data	O
and	O
to	O
those	O
of	O
others	O
,	O
and	O
we	O
show	O
that	O
it	O
identified	O
a	O
greater	O
number	O
of	O
differentially	O
expressed	O
genes	O
,	O
facilitating	O
the	O
reconstruction	O
of	O
more	O
multimeric	O
proteins	O
and	O
complete	O
metabolic	O
pathways	O
than	O
would	O
have	O
been	O
possible	O
without	O
its	O
application	O
.	O
<EOS>	B-X
Bacteria-host	B-X
interactions	B-X
are	B-X
dynamic	B-X
processes	B-X
,	B-X
and	B-X
understanding	B-X
transcriptional	B-X
responses	B-X
that	B-X
directly	B-X
or	B-X
indirectly	B-X
regulate	B-X
the	B-X
expression	B-X
of	B-X
genes	B-X
involved	B-X
in	B-X
initial	B-X
infection	B-X
stages	B-X
would	B-X
illuminate	B-X
the	B-X
molecular	B-X
events	B-X
that	B-X
result	B-X
in	B-X
host	B-X
colonization	B-X
.	B-X
We	B-X
present	B-X
neighbor	B-X
clustering	B-X
,	B-X
a	B-X
new	B-X
computational	B-X
method	B-X
for	B-X
further	B-X
analyzing	B-X
bacterial	B-X
microarray	B-X
data	B-X
that	B-X
combines	B-X
two	B-X
informative	B-X
characteristics	B-X
of	B-X
bacterial	B-X
genes	B-X
that	B-X
share	B-X
common	B-X
function	B-X
or	B-X
regulation	B-X
:	B-X
(	B-X
1	B-X
)	B-X
similar	B-X
gene	B-X
expression	B-X
profiles	B-X
(	B-X
i.e.	B-X
,	B-X
co-expression	B-X
)	B-X
;	B-X
and	B-X
(	B-X
2	B-X
)	B-X
physical	B-X
proximity	B-X
of	B-X
genes	B-X
on	B-X
the	B-X
chromosome	B-X
.	B-X
This	B-X
method	B-X
identifies	B-X
statistically	B-X
significant	B-X
clusters	B-X
of	B-X
co-expressed	B-X
gene	B-X
neighbors	B-X
that	B-X
potentially	B-X
share	B-X
common	B-X
function	B-X
or	B-X
regulation	B-X
by	B-X
coupling	B-X
statistically	B-X
analyzed	B-X
gene	B-X
expression	B-X
profiles	B-X
with	B-X
the	B-X
chromosomal	B-X
position	B-X
of	B-X
genes	B-X
.	B-X
We	B-X
applied	B-X
this	B-X
method	B-X
to	B-X
our	B-X
own	B-X
data	B-X
and	B-X
to	B-X
those	B-X
of	B-X
others	B-X
,	B-X
and	B-X
we	B-X
show	B-X
that	B-X
it	B-X
identified	B-X
a	B-X
greater	B-X
number	B-X
of	B-X
differentially	B-X
expressed	B-X
genes	B-X
,	B-X
facilitating	B-X
the	B-X
reconstruction	B-X
of	B-X
more	B-X
multimeric	B-X
proteins	B-X
and	B-X
complete	B-X
metabolic	B-X
pathways	B-X
than	B-X
would	B-X
have	B-X
been	B-X
possible	B-X
without	B-X
its	B-X
application	B-X
.	B-X
We	B-X
assessed	B-X
the	B-X
biological	B-X
significance	B-X
of	B-X
two	B-X
identified	B-X
genes	B-X
by	B-X
assaying	B-X
deletion	B-X
mutants	B-X
for	B-X
adherence	B-X
in	B-X
vitro	B-X
and	B-X
show	B-X
that	B-X
neighbor	B-X
clustering	B-X
indeed	B-X
provides	B-X
biologically	B-X
relevant	B-X
data	B-X
.	B-X

We	O
assessed	O
the	O
biological	O
significance	O
of	O
two	O
identified	O
genes	O
by	O
assaying	O
deletion	O
mutants	O
for	O
adherence	O
in	O
vitro	O
and	O
show	O
that	O
neighbor	O
clustering	O
indeed	O
provides	O
biologically	O
relevant	O
data	O
.	O
<EOS>	B-X
Bacteria-host	B-X
interactions	B-X
are	B-X
dynamic	B-X
processes	B-X
,	B-X
and	B-X
understanding	B-X
transcriptional	B-X
responses	B-X
that	B-X
directly	B-X
or	B-X
indirectly	B-X
regulate	B-X
the	B-X
expression	B-X
of	B-X
genes	B-X
involved	B-X
in	B-X
initial	B-X
infection	B-X
stages	B-X
would	B-X
illuminate	B-X
the	B-X
molecular	B-X
events	B-X
that	B-X
result	B-X
in	B-X
host	B-X
colonization	B-X
.	B-X
We	B-X
used	B-X
oligonucleotide	B-X
microarrays	B-X
to	B-X
monitor	B-X
(	B-X
in	B-X
vitro	B-X
)	B-X
differential	B-X
gene	B-X
expression	B-X
in	B-X
group	B-X
A	B-X
streptococci	B-X
during	B-X
pharyngeal	B-X
cell	B-X
adherence	B-X
,	B-X
the	B-X
first	B-X
overt	B-X
infection	B-X
stage	B-X
.	B-X
We	B-X
present	B-X
neighbor	B-X
clustering	B-X
,	B-X
a	B-X
new	B-X
computational	B-X
method	B-X
for	B-X
further	B-X
analyzing	B-X
bacterial	B-X
microarray	B-X
data	B-X
that	B-X
combines	B-X
two	B-X
informative	B-X
characteristics	B-X
of	B-X
bacterial	B-X
genes	B-X
that	B-X
share	B-X
common	B-X
function	B-X
or	B-X
regulation	B-X
:	B-X
(	B-X
1	B-X
)	B-X
similar	B-X
gene	B-X
expression	B-X
profiles	B-X
(	B-X
i.e.	B-X
,	B-X
co-expression	B-X
)	B-X
;	B-X
and	B-X
(	B-X
2	B-X
)	B-X
physical	B-X
proximity	B-X
of	B-X
genes	B-X
on	B-X
the	B-X
chromosome	B-X
.	B-X
This	B-X
method	B-X
identifies	B-X
statistically	B-X
significant	B-X
clusters	B-X
of	B-X
co-expressed	B-X
gene	B-X
neighbors	B-X
that	B-X
potentially	B-X
share	B-X
common	B-X
function	B-X
or	B-X
regulation	B-X
by	B-X
coupling	B-X
statistically	B-X
analyzed	B-X
gene	B-X
expression	B-X
profiles	B-X
with	B-X
the	B-X
chromosomal	B-X
position	B-X
of	B-X
genes	B-X
.	B-X
We	B-X
applied	B-X
this	B-X
method	B-X
to	B-X
our	B-X
own	B-X
data	B-X
and	B-X
to	B-X
those	B-X
of	B-X
others	B-X
,	B-X
and	B-X
we	B-X
show	B-X
that	B-X
it	B-X
identified	B-X
a	B-X
greater	B-X
number	B-X
of	B-X
differentially	B-X
expressed	B-X
genes	B-X
,	B-X
facilitating	B-X
the	B-X
reconstruction	B-X
of	B-X
more	B-X
multimeric	B-X
proteins	B-X
and	B-X
complete	B-X
metabolic	B-X
pathways	B-X
than	B-X
would	B-X
have	B-X
been	B-X
possible	B-X
without	B-X
its	B-X
application	B-X
.	B-X
We	B-X
assessed	B-X
the	B-X
biological	B-X
significance	B-X
of	B-X
two	B-X
identified	B-X
genes	B-X
by	B-X
assaying	B-X
deletion	B-X
mutants	B-X
for	B-X
adherence	B-X
in	B-X
vitro	B-X
and	B-X
show	B-X
that	B-X
neighbor	B-X
clustering	B-X
indeed	B-X
provides	B-X
biologically	B-X
relevant	B-X
data	B-X
.	B-X
Neighbor	B-X
clustering	B-X
provides	B-X
a	B-X
more	B-X
comprehensive	B-X
view	B-X
of	B-X
the	B-X
molecular	B-X
responses	B-X
of	B-X
streptococci	B-X
during	B-X
pharyngeal	B-X
cell	B-X
adherence	B-X
.	B-X

Neighbor	O
clustering	O
provides	O
a	O
more	O
comprehensive	O
view	O
of	O
the	O
molecular	O
responses	O
of	O
streptococci	O
during	O
pharyngeal	O
cell	O
adherence	O
.	O

Introduction	O

Microarray	O
technology	O
is	O
now	O
commonly	O
used	O
to	O
reveal	O
genome	O
-	O
wide	O
transcriptional	O
changes	O
in	O
bacterial	O
pathogens	O
during	O
interactions	O
with	O
the	O
host	O
.	O

Several	O
factors	O
,	O
however	O
,	O
limit	O
the	O
power	O
of	O
such	O
analyses	O
,	O
including	O
inadequate	O
statistical	O
analysis	O
and	O
insufficient	O
sample	O
replication	O
,	O
both	O
of	O
which	O
do	O
not	O
account	O
for	O
experimental	O
variability	O
,	O
and	O
often	O
result	O
in	O
arbitrary	O
thresholds	O
for	O
significance	O
[	O
1	O
,	O
2	O
]	O
.	O

In	O
addition	O
,	O
unknown	O
bacterial	O
genes	O
can	O
confound	O
the	O
interpretation	O
of	O
expression	O
profiles	O
,	O
restricting	O
many	O
microarray	O
studies	O
to	O
the	O
differential	O
expression	O
of	O
well	O
-	O
characterized	O
genes	O
.	O

Several	O
methods	O
are	O
available	O
to	O
organize	O
gene	O
expression	O
profiles	O
and	O
to	O
assist	O
in	O
extracting	O
functional	O
or	O
regulatory	O
gene	O
information	O
from	O
microarray	O
datasets	O
.	O
<EOS>	B-X
In	B-X
the	B-X
present	B-X
study	B-X
,	B-X
we	B-X
aim	B-X
to	B-X
identify	B-X
potential	B-X
crucial	B-X
genes	B-X
associated	B-X
with	B-X
AF	B-X
through	B-X
bioinformatic	B-X
analyses	B-X
of	B-X
public	B-X
datasets	B-X
.	B-X
This	B-X
research	B-X
builds	B-X
up	B-X
predictive	B-X
gene	B-X
targets	B-X
of	B-X
expression	B-X
alterations	B-X
in	B-X
GBM	B-X
utilizing	B-X
bioinformatics	B-X
analysis	B-X
.	B-X
Despite	B-X
numerous	B-X
attempts	B-X
to	B-X
understand	B-X
the	B-X
function	B-X
of	B-X
genetic	B-X
factors	B-X
in	B-X
SCZ	B-X
development	B-X
,	B-X
genetic	B-X
components	B-X
in	B-X
SCZ	B-X
pathophysiology	B-X
remain	B-X
unknown	B-X
.	B-X
The	B-X
ceRNA	B-X
hypothesis	B-X
states	B-X
that	B-X
cross-talks	B-X
between	B-X
coding	B-X
and	B-X
non-coding	B-X
RNAs	B-X
,	B-X
including	B-X
long	B-X
non-coding	B-X
RNAs	B-X
(	B-X
lncRNAs	B-X
)	B-X
,	B-X
via	B-X
miRNA	B-X
complementary	B-X
sequences	B-X
known	B-X
as	B-X
miRNA	B-X
response	B-X
elements	B-X
,	B-X
creates	B-X
a	B-X
large	B-X
regulatory	B-X
network	B-X
across	B-X
the	B-X
transcriptome	B-X
.	B-X
In	B-X
the	B-X
present	B-X
study	B-X
,	B-X
we	B-X
developed	B-X
a	B-X
lncRNA-related	B-X
ceRNA	B-X
network	B-X
to	B-X
elucidate	B-X
molecular	B-X
regulatory	B-X
mechanisms	B-X
involved	B-X
in	B-X
SCZ	B-X
.	B-X
Microarray	B-X
datasets	B-X
associated	B-X
with	B-X
brain	B-X
regions	B-X
(	B-X
GSE53987	B-X
)	B-X
and	B-X
lymphoblasts	B-X
(	B-X
LBs	B-X
)	B-X
derived	B-X
from	B-X
peripheral	B-X
blood	B-X
(	B-X
sample	B-X
set	B-X
B	B-X
from	B-X
GSE73129	B-X
)	B-X
of	B-X
SCZ	B-X
patients	B-X
and	B-X
control	B-X
subjects	B-X
containing	B-X
information	B-X
about	B-X
both	B-X
mRNAs	B-X
and	B-X
lncRNAs	B-X
were	B-X
downloaded	B-X
from	B-X
the	B-X
Gene	B-X
Expression	B-X
Omnibus	B-X
database	B-X
.	B-X
Using	B-X
DIANA-LncBase	B-X
,	B-X
Human	B-X
MicroRNA	B-X
Disease	B-X
Database	B-X
(	B-X
HMDD	B-X
)	B-X
,	B-X
and	B-X
miRTarBase	B-X
,	B-X
the	B-X
lncRNA-	B-X
associated	B-X
ceRNA	B-X
network	B-X
was	B-X
generated	B-X
.	B-X
We	B-X
developed	B-X
a	B-X
protein-protein	B-X
interaction	B-X
network	B-X
of	B-X
DEmRNAs	B-X
and	B-X
identified	B-X
the	B-X
top	B-X
five	B-X
hub	B-X
genes	B-X
by	B-X
the	B-X
use	B-X
of	B-X
STRING	B-X
and	B-X
Cytoscape	B-X
,	B-X
respectively	B-X
.	B-X
Eventually	B-X
,	B-X
the	B-X
hub	B-X
genes	B-X
,	B-X
DElncRNAs	B-X
,	B-X
and	B-X
predictive	B-X
miRNAs	B-X
were	B-X
chosen	B-X
to	B-X
reconstruct	B-X
the	B-X
subceRNA	B-X
networks	B-X
.	B-X
We	B-X
also	B-X
identified	B-X
DLX6-AS1	B-X
,	B-X
NEAT1	B-X
,	B-X
MINCR	B-X
,	B-X
LINC01094	B-X
,	B-X
DLGAP1-AS1	B-X
,	B-X
BABAM2-AS1	B-X
,	B-X
PAX8-AS1	B-X
,	B-X
ZFHX4-AS1	B-X
,	B-X
XIST	B-X
,	B-X
and	B-X
MALAT1	B-X
as	B-X
key	B-X
DElncRNAs	B-X
regulating	B-X
the	B-X
genes	B-X
mentioned	B-X
above	B-X
.	B-X
Furthermore	B-X
,	B-X
expression	B-X
of	B-X
15	B-X
DEmRNAs	B-X
(	B-X
e.g.	B-X
,	B-X
ADM	B-X
and	B-X
HLA-DRB1	B-X
)	B-X
and	B-X
one	B-X
DElncRNA	B-X
(	B-X
XIST	B-X
)	B-X
were	B-X
changed	B-X
in	B-X
both	B-X
the	B-X
brain	B-X
and	B-X
LB	B-X
,	B-X
suggesting	B-X
that	B-X
they	B-X
could	B-X
be	B-X
regarded	B-X
as	B-X
candidates	B-X
for	B-X
future	B-X
biomarker	B-X
studies	B-X
.	B-X

Clustering	O
algorithms	O
group	O
genes	O
by	O
similarities	O
in	O
expression	O
patterns	O
,	O
based	O
on	O
the	O
assumption	O
that	O
co	O
-	O
expressed	O
genes	O
share	O
common	O
function	O
or	O
regulation	O
[	O
3	O
,	O
4	O
]	O
;	O
however	O
,	O
clustering	O
solely	O
by	O
co	O
-	O
expression	O
patterns	O
may	O
not	O
reveal	O
a	O
considerable	O
amount	O
of	O
information	O
contained	O
in	O
array	O
data	O
.	O
<EOS>	B-X
There	B-X
is	B-X
enormous	B-X
opportunity	B-X
for	B-X
positive	B-X
social	B-X
impact	B-X
from	B-X
the	B-X
rise	B-X
of	B-X
algorithms	B-X
and	B-X
machine	B-X
learning	B-X
.	B-X
But	B-X
this	B-X
requires	B-X
a	B-X
licence	B-X
to	B-X
operate	B-X
from	B-X
the	B-X
public	B-X
,	B-X
based	B-X
on	B-X
trustworthiness	B-X
.	B-X
There	B-X
are	B-X
a	B-X
range	B-X
of	B-X
concerns	B-X
relating	B-X
to	B-X
how	B-X
algorithms	B-X
might	B-X
be	B-X
held	B-X
to	B-X
account	B-X
in	B-X
areas	B-X
affecting	B-X
the	B-X
public	B-X
sphere	B-X
.	B-X
This	B-X
paper	B-X
outlines	B-X
a	B-X
number	B-X
of	B-X
approaches	B-X
including	B-X
greater	B-X
transparency	B-X
,	B-X
monitoring	B-X
of	B-X
outcomes	B-X
and	B-X
improved	B-X
governance	B-X
.	B-X
It	B-X
makes	B-X
a	B-X
case	B-X
that	B-X
public	B-X
sector	B-X
bodies	B-X
that	B-X
hold	B-X
datasets	B-X
should	B-X
be	B-X
more	B-X
confident	B-X
in	B-X
negotiating	B-X
terms	B-X
with	B-X
the	B-X
private	B-X
sector	B-X
.	B-X
It	B-X
also	B-X
argues	B-X
that	B-X
all	B-X
regulators	B-X
(	B-X
not	B-X
just	B-X
data	B-X
regulators	B-X
)	B-X
need	B-X
to	B-X
wake	B-X
up	B-X
to	B-X
the	B-X
challenges	B-X
posed	B-X
by	B-X
changing	B-X
technology	B-X
.	B-X
Other	B-X
improvements	B-X
include	B-X
diversity	B-X
of	B-X
the	B-X
workforce	B-X
,	B-X
ethics	B-X
training	B-X
,	B-X
codes	B-X
of	B-X
conduct	B-X
for	B-X
data	B-X
scientists	B-X
,	B-X
and	B-X
new	B-X
deliberative	B-X
bodies	B-X
.	B-X
Even	B-X
if	B-X
these	B-X
narrower	B-X
issues	B-X
are	B-X
solved	B-X
,	B-X
the	B-X
paper	B-X
poses	B-X
some	B-X
wider	B-X
concerns	B-X
including	B-X
data	B-X
monopolies	B-X
,	B-X
the	B-X
challenge	B-X
to	B-X
democracy	B-X
,	B-X
public	B-X
participation	B-X
and	B-X
maintaining	B-X
the	B-X
public	B-X
interest.This	B-X
article	B-X
is	B-X
part	B-X
of	B-X
a	B-X
discussion	B-X
meeting	B-X
issue	B-X
'The	B-X
growing	B-X
ubiquity	B-X
of	B-X
algorithms	B-X
in	B-X
society	B-X
:	B-X
implications	B-X
,	B-X
impacts	B-X
and	B-X
innovations	B-X
'	B-X
.	B-X

These	O
methods	O
often	O
:	O
(	O
1	O
)	O
produce	O
unreliable	O
data	O
by	O
missing	O
known	O
gene	O
members	O
of	O
biological	O
pathways	O
;	O
(	O
2	O
)	O
fail	O
to	O
distinguish	O
truly	O
related	O
gene	O
clusters	O
from	O
coincidental	O
groupings	O
;	O
and	O
(	O
3	O
)	O
identify	O
clusters	O
containing	O
only	O
unknown	O
genes	O
that	O
may	O
lack	O
either	O
common	O
function	O
or	O
regulation	O
,	O
a	O
considerable	O
limitation	O
for	O
genomes	O
containing	O
a	O
large	O
percentage	O
of	O
undefined	O
genes	O
[	O
1	O
,	O
2	O
]	O
.	O

Because	O
no	O
tools	O
exist	O
to	O
interpret	O
unknown	O
gene	O
clusters	O
or	O
to	O
assess	O
their	O
significance	O
and	O
completeness	O
,	O
a	O
significant	O
portion	O
of	O
bacterial	O
expression	O
profiles	O
are	O
not	O
interpretable	O
using	O
current	O
clustering	O
methods	O
.	O
<EOS>	B-X
The	B-X
use	B-X
of	B-X
bioinformatic	B-X
tools	B-X
to	B-X
interpret	B-X
the	B-X
instructions	B-X
encoded	B-X
in	B-X
microbial	B-X
biosynthetic	B-X
genes	B-X
has	B-X
the	B-X
potential	B-X
to	B-X
circumvent	B-X
the	B-X
existing	B-X
methodological	B-X
bottlenecks	B-X
and	B-X
greatly	B-X
expand	B-X
the	B-X
scope	B-X
of	B-X
discovery	B-X
.	B-X
To	B-X
understand	B-X
the	B-X
scope	B-X
and	B-X
limitation	B-X
of	B-X
the	B-X
existing	B-X
prediction	B-X
algorithms	B-X
,	B-X
we	B-X
evaluated	B-X
their	B-X
performances	B-X
on	B-X
NRP	B-X
synthetase	B-X
biosynthetic	B-X
gene	B-X
clusters	B-X
.	B-X
In	B-X
contrast	B-X
,	B-X
the	B-X
benzoyl	B-X
BB	B-X
,	B-X
including	B-X
2,3-dihydroxybenzoate	B-X
(	B-X
DHB	B-X
)	B-X
,	B-X
has	B-X
been	B-X
the	B-X
most	B-X
underexplored	B-X
,	B-X
hinting	B-X
at	B-X
the	B-X
possibility	B-X
of	B-X
a	B-X
reservoir	B-X
of	B-X
as	B-X
yet	B-X
unknown	B-X
DHB	B-X
containing	B-X
NRPs	B-X
with	B-X
functional	B-X
roles	B-X
other	B-X
than	B-X
a	B-X
siderophore	B-X
.	B-X
We	B-X
also	B-X
discuss	B-X
possible	B-X
ways	B-X
bioinformaticians	B-X
and	B-X
biochemists	B-X
could	B-X
work	B-X
together	B-X
to	B-X
improve	B-X
the	B-X
existing	B-X
prediction	B-X
algorithms	B-X
.	B-X

We	O
introduce	O
neighbor	O
clustering	O
as	O
a	O
new	O
tool	O
for	O
analyzing	O
bacterial	O
microarray	O
data	O
that	O
addresses	O
some	O
of	O
these	O
limitations	O
by	O
incorporating	O
the	O
physical	O
position	O
of	O
genes	O
on	O
the	O
bacterial	O
chromosome	O
into	O
the	O
analysis	O
of	O
expression	O
data	O
.	O

Information	O
