Promoter	B-X
methylation	B-X
of	B-X
CpG	B-X
target	B-X
sites	B-X
or	B-X
direct	B-X
deletions/insertions	B-X
of	B-X
genes	B-X
are	B-X
mechanisms	B-X
of	B-X
a	B-X
reversible	B-X
or	B-X
permanent	B-X
silencing	B-X
of	B-X
gene	B-X
expression	B-X
,	B-X
respectively	B-X
.	B-X
Therefore	B-X
,	B-X
we	B-X
investigated	B-X
whether	B-X
IRF-4	B-X
promoter	B-X
methylation	B-X
or	B-X
mutation	B-X
may	B-X
be	B-X
involved	B-X
in	B-X
the	B-X
regulation	B-X
of	B-X
IRF-4	B-X
expression	B-X
in	B-X
leukemia	B-X
cells	B-X
.	B-X
Whereas	B-X
promoter	B-X
mutations	B-X
or	B-X
structural	B-X
rearrangements	B-X
could	B-X
be	B-X
excluded	B-X
as	B-X
a	B-X
cause	B-X
of	B-X
altered	B-X
IRF-4	B-X
expression	B-X
in	B-X
hematopoietic	B-X
cells	B-X
,	B-X
the	B-X
IRF-4	B-X
promoter	B-X
methylation	B-X
status	B-X
was	B-X
found	B-X
to	B-X
significantly	B-X
influence	B-X
IRF-4	B-X
transcription	B-X
.	B-X
First	B-X
,	B-X
treatment	B-X
of	B-X
IRF-4-negative	B-X
lymphoid	B-X
,	B-X
myeloid	B-X
and	B-X
monocytic	B-X
cell	B-X
lines	B-X
with	B-X
the	B-X
methylation-inhibitor	B-X
5-aza-2-deoxycytidine	B-X
resulted	B-X
in	B-X
a	B-X
time-	B-X
and	B-X
concentration-dependent	B-X
increase	B-X
of	B-X
IRF-4	B-X
mRNA	B-X
and	B-X
protein	B-X
levels	B-X
.	B-X
Second	B-X
,	B-X
using	B-X
a	B-X
restriction-PCR-assay	B-X
and	B-X
bisulfite-sequencing	B-X
we	B-X
identified	B-X
specifically	B-X
methylated	B-X
CpG	B-X
sites	B-X
in	B-X
IRF-4-negative	B-X
but	B-X
not	B-X
in	B-X
IRF-4-positive	B-X
cells	B-X
.	B-X
Third	B-X
,	B-X
we	B-X
clearly	B-X
determined	B-X
promoter	B-X
methylation	B-X
as	B-X
a	B-X
mechanism	B-X
for	B-X
IRF-4	B-X
down-regulation	B-X
via	B-X
reporter	B-X
gene	B-X
assays	B-X
,	B-X
but	B-X
did	B-X
not	B-X
detect	B-X
an	B-X
association	B-X
of	B-X
methylational	B-X
status	B-X
and	B-X
mRNA	B-X
expression	B-X
of	B-X
DNA	B-X
methyltransferases	B-X
or	B-X
methyl-CpG-binding	B-X
proteins	B-X
.	B-X
Together	B-X
,	B-X
these	B-X
data	B-X
suggest	B-X
CpG	B-X
site-specific	B-X
IRF-4	B-X
promoter	B-X
methylation	B-X
as	B-X
a	B-X
putative	B-X
mechanism	B-X
of	B-X
down-regulated	B-X
IRF-4	B-X
expression	B-X
in	B-X
leukemia	B-X
.	B-X

Promoter	O
methylation	O
of	O
CpG	O
target	O
sites	O
or	O
direct	O
deletions	O
/	O
insertions	O
of	O
genes	O
are	O
mechanisms	O
of	O
a	O
reversible	O
or	O
permanent	O
silencing	O
of	O
gene	O
expression	O
,	O
respectively	O
.	O
<EOS>	B-X
Identifying	B-X
environmentally	B-X
responsive	B-X
genetic	B-X
loci	B-X
where	B-X
DNA	B-X
methylation	B-X
is	B-X
associated	B-X
with	B-X
coronary	B-X
heart	B-X
disease	B-X
(	B-X
CHD	B-X
)	B-X
may	B-X
reveal	B-X
novel	B-X
pathways	B-X
or	B-X
therapeutic	B-X
targets	B-X
for	B-X
CHD	B-X
.	B-X
We	B-X
conducted	B-X
the	B-X
first	B-X
prospective	B-X
epigenome-wide	B-X
analysis	B-X
of	B-X
DNA	B-X
methylation	B-X
in	B-X
relation	B-X
to	B-X
incident	B-X
CHD	B-X
in	B-X
the	B-X
Asian	B-X
population	B-X
.	B-X
Epigenetic	B-X
studies	B-X
relied	B-X
so	B-X
far	B-X
on	B-X
correlations	B-X
between	B-X
epigenetic	B-X
marks	B-X
and	B-X
gene	B-X
expression	B-X
pattern	B-X
.	B-X
Technologies	B-X
developed	B-X
for	B-X
epigenome	B-X
editing	B-X
now	B-X
enable	B-X
direct	B-X
study	B-X
of	B-X
functional	B-X
relevance	B-X
of	B-X
precise	B-X
epigenetic	B-X
modifications	B-X
and	B-X
gene	B-X
regulation	B-X
.	B-X
The	B-X
reversible	B-X
nature	B-X
of	B-X
epigenetic	B-X
modifications	B-X
,	B-X
including	B-X
DNA	B-X
methylation	B-X
,	B-X
has	B-X
been	B-X
already	B-X
exploited	B-X
in	B-X
cancer	B-X
therapy	B-X
for	B-X
remodeling	B-X
the	B-X
aberrant	B-X
epigenetic	B-X
landscape	B-X
.	B-X
However	B-X
,	B-X
this	B-X
was	B-X
achieved	B-X
non-selectively	B-X
using	B-X
epigenetic	B-X
inhibitors	B-X
.	B-X
Epigenetic	B-X
editing	B-X
at	B-X
specific	B-X
loci	B-X
represents	B-X
a	B-X
novel	B-X
approach	B-X
that	B-X
might	B-X
selectively	B-X
and	B-X
heritably	B-X
alter	B-X
gene	B-X
expression	B-X
.	B-X
Here	B-X
,	B-X
we	B-X
developed	B-X
a	B-X
CRISPR-Cas9-based	B-X
tool	B-X
for	B-X
specific	B-X
DNA	B-X
methylation	B-X
consisting	B-X
of	B-X
deactivated	B-X
Cas9	B-X
(	B-X
dCas9	B-X
)	B-X
nuclease	B-X
and	B-X
catalytic	B-X
domain	B-X
of	B-X
the	B-X
DNA	B-X
methyltransferase	B-X
DNMT3A	B-X
targeted	B-X
by	B-X
co-expression	B-X
of	B-X
a	B-X
guide	B-X
RNA	B-X
to	B-X
any	B-X
20	B-X
bp	B-X
DNA	B-X
sequence	B-X
followed	B-X
by	B-X
the	B-X
NGG	B-X
trinucleotide	B-X
.	B-X
We	B-X
demonstrated	B-X
targeted	B-X
CpG	B-X
methylation	B-X
in	B-X
a	B-X
∼35	B-X
bp	B-X
wide	B-X
region	B-X
by	B-X
the	B-X
fusion	B-X
protein	B-X
.	B-X
We	B-X
also	B-X
showed	B-X
that	B-X
multiple	B-X
guide	B-X
RNAs	B-X
could	B-X
target	B-X
the	B-X
dCas9-DNMT3A	B-X
construct	B-X
to	B-X
multiple	B-X
adjacent	B-X
sites	B-X
,	B-X
which	B-X
enabled	B-X
methylation	B-X
of	B-X
a	B-X
larger	B-X
part	B-X
of	B-X
the	B-X
promoter	B-X
.	B-X
DNA	B-X
methylation	B-X
activity	B-X
was	B-X
specific	B-X
for	B-X
the	B-X
targeted	B-X
region	B-X
and	B-X
heritable	B-X
across	B-X
mitotic	B-X
divisions	B-X
.	B-X
Finally	B-X
,	B-X
we	B-X
demonstrated	B-X
that	B-X
directed	B-X
DNA	B-X
methylation	B-X
of	B-X
a	B-X
wider	B-X
promoter	B-X
region	B-X
of	B-X
the	B-X
target	B-X
loci	B-X
IL6ST	B-X
and	B-X
BACH2	B-X
decreased	B-X
their	B-X
expression	B-X
.	B-X

Therefore	O
,	O
we	O
investigated	O
whether	O
IRF	B-Protein
-	I-Protein
4	I-Protein
promoter	O
methylation	O
or	O
mutation	O
may	O
be	O
involved	O
in	O
the	O
regulation	O
of	O
IRF	B-Protein
-	I-Protein
4	I-Protein
expression	O
in	O
leukemia	O
cells	O
.	O
<EOS>	B-X
As	B-X
mice	B-X
deficient	B-X
in	B-X
regulatory	B-X
T	B-X
cells	B-X
(	B-X
Tregs	B-X
)	B-X
are	B-X
prone	B-X
to	B-X
the	B-X
development	B-X
of	B-X
an	B-X
FT1D-like	B-X
phenotype	B-X
,	B-X
we	B-X
thus	B-X
investigated	B-X
whether	B-X
FT1D	B-X
patients	B-X
manifest	B-X
Treg	B-X
deficiency	B-X
and	B-X
explored	B-X
the	B-X
related	B-X
mechanisms	B-X
.	B-X
We	B-X
first	B-X
noted	B-X
a	B-X
significant	B-X
reduction	B-X
for	B-X
Foxp3	B-X
and	B-X
CTLA4	B-X
expression	B-X
levels	B-X
in	B-X
PBMCs	B-X
of	B-X
FT1D	B-X
patients	B-X
.	B-X
IRF-7	B-X
was	B-X
found	B-X
to	B-X
selectively	B-X
bind	B-X
to	B-X
the	B-X
Foxp3	B-X
promoter	B-X
,	B-X
and	B-X
by	B-X
which	B-X
it	B-X
promotes	B-X
Foxp3	B-X
transcription	B-X
.	B-X
Therefore	B-X
,	B-X
ectopic	B-X
IRF-7	B-X
expression	B-X
significantly	B-X
promoted	B-X
Foxp3	B-X
and	B-X
CTLA4	B-X
expression	B-X
in	B-X
PBMCs	B-X
,	B-X
while	B-X
knockdown	B-X
of	B-X
IRF-7	B-X
manifested	B-X
opposite	B-X
effect	B-X
.	B-X
Importantly	B-X
,	B-X
stimulation	B-X
of	B-X
PBMCs	B-X
with	B-X
CpG	B-X
ODN	B-X
,	B-X
a	B-X
ligand	B-X
for	B-X
TLR9	B-X
,	B-X
significantly	B-X
induced	B-X
Foxp3	B-X
expression	B-X
,	B-X
demonstrating	B-X
that	B-X
TLR9	B-X
signaling	B-X
positively	B-X
regulates	B-X
Treg	B-X
development	B-X
.	B-X
However	B-X
,	B-X
knockdown	B-X
of	B-X
IRF-7	B-X
expression	B-X
almost	B-X
completely	B-X
diminished	B-X
the	B-X
enhancing	B-X
effect	B-X
of	B-X
TLR9	B-X
signaling	B-X
on	B-X
Foxp3	B-X
expression	B-X
,	B-X
suggesting	B-X
that	B-X
IRF-7	B-X
is	B-X
a	B-X
downstream	B-X
molecule	B-X
of	B-X
TLR9	B-X
signaling	B-X
and	B-X
is	B-X
essential	B-X
for	B-X
TLR9	B-X
induced	B-X
Treg	B-X
generation	B-X
.	B-X
Of	B-X
interestingly	B-X
note	B-X
,	B-X
the	B-X
Foxp3	B-X
promoter	B-X
in	B-X
FT1D	B-X
patients	B-X
was	B-X
hypermethylated	B-X
,	B-X
indicating	B-X
that	B-X
DNA	B-X
methylation	B-X
could	B-X
be	B-X
a	B-X
causative	B-X
factor	B-X
responsible	B-X
for	B-X
the	B-X
reduced	B-X
Foxp3	B-X
expression	B-X
in	B-X
FT1D	B-X
patients	B-X
.	B-X
Indeed	B-X
,	B-X
our	B-X
mechanistic	B-X
studies	B-X
revealed	B-X
that	B-X
DNA	B-X
methylation	B-X
blocked	B-X
IRF-7	B-X
binding	B-X
to	B-X
the	B-X
Foxp3	B-X
promoter	B-X
.	B-X
Together	B-X
,	B-X
our	B-X
data	B-X
support	B-X
the	B-X
notion	B-X
that	B-X
environmental	B-X
insults	B-X
in	B-X
genetic	B-X
predisposed	B-X
subjects	B-X
trigger	B-X
Foxp3	B-X
promoter	B-X
hypermethylation	B-X
,	B-X
which	B-X
then	B-X
prevents	B-X
IRF-7	B-X
binding	B-X
to	B-X
the	B-X
Foxp3	B-X
promoter	B-X
and	B-X
impairs	B-X
Treg	B-X
development/functionality	B-X
contributing	B-X
to	B-X
the	B-X
pathogenesis	B-X
of	B-X
FT1D	B-X
.	B-X

Whereas	O
promoter	O
mutations	O
or	O
structural	O
rearrangements	O
could	O
be	O
excluded	O
as	O
a	O
cause	O
of	O
altered	O
IRF	B-Protein
-	I-Protein
4	I-Protein
expression	O
in	O
hematopoietic	O
cells	O
,	O
the	O
IRF	B-Protein
-	I-Protein
4	I-Protein
promoter	O
methylation	O
status	O
was	O
found	O
to	O
significantly	O
influence	O
IRF	B-Protein
-	I-Protein
4	I-Protein
transcription	O
.	O
<EOS>	B-X
IDH1/2	B-X
mutation	B-X
with	B-X
ATRX	B-X
and	B-X
TP53	B-X
mutations	B-X
defines	B-X
diffuse	B-X
astrocytomas	B-X
,	B-X
whereas	B-X
IDH1/2	B-X
mutations	B-X
with	B-X
1p19q	B-X
loss	B-X
defines	B-X
oligodendroglioma	B-X
.	B-X
Focal	B-X
amplifications	B-X
of	B-X
receptor	B-X
tyrosine	B-X
kinase	B-X
genes	B-X
,	B-X
TERT	B-X
promoter	B-X
mutation	B-X
,	B-X
and	B-X
loss	B-X
of	B-X
chromosomes	B-X
10	B-X
and	B-X
13	B-X
with	B-X
trisomy	B-X
of	B-X
chromosome	B-X
7	B-X
are	B-X
characteristic	B-X
features	B-X
of	B-X
glioblastoma	B-X
and	B-X
can	B-X
be	B-X
used	B-X
for	B-X
diagnosis	B-X
.	B-X
BRAF	B-X
gene	B-X
fusions	B-X
and	B-X
mutations	B-X
in	B-X
low-grade	B-X
gliomas	B-X
and	B-X
histone	B-X
H3	B-X
mutations	B-X
in	B-X
high-grade	B-X
gliomas	B-X
also	B-X
can	B-X
be	B-X
used	B-X
for	B-X
diagnostics	B-X
.	B-X
In	B-X
most	B-X
cases	B-X
,	B-X
driver	B-X
mutations	B-X
have	B-X
not	B-X
been	B-X
identified	B-X
,	B-X
although	B-X
there	B-X
are	B-X
reports	B-X
of	B-X
frequent	B-X
chromosome-wide	B-X
copy-number	B-X
alterations	B-X
and	B-X
TP53	B-X
mutations	B-X
,	B-X
especially	B-X
in	B-X
choroid	B-X
plexus	B-X
carcinomas	B-X
(	B-X
CPCs	B-X
)	B-X
.	B-X

First	O
,	O
treatment	O
of	O
IRF	B-Protein
-	I-Protein
4	I-Protein
-	O
negative	O
lymphoid	O
,	O
myeloid	O
and	O
monocytic	O
cell	O
lines	O
with	O
the	O
methylation	O
-	O
inhibitor	O
5	O
-	O
aza	O
-	O
2	O
-	O
deoxycytidine	O
resulted	O
in	O
a	O
time	O
-	O
and	O
concentration	O
-	O
dependent	O
increase	O
of	O
IRF	B-Protein
-	I-Protein
4	I-Protein
mRNA	O
and	O
protein	O
levels	O
.	O

Second	O
,	O
using	O
a	O
restriction	O
-	O
PCR	O
-	O
assay	O
and	O
bisulfite	O
-	O
sequencing	O
we	O
identified	O
specifically	O
methylated	O
CpG	O
sites	O
in	O
IRF	B-Protein
-	I-Protein
4	I-Protein
-	O
negative	O
but	O
not	O
in	O
IRF	B-Protein
-	I-Protein
4	I-Protein
-	O
positive	O
cells	O
.	O

Third	O
,	O
we	O
clearly	O
determined	O
promoter	O
methylation	O
as	O
a	O
mechanism	O
for	O
IRF	B-Protein
-	I-Protein
4	I-Protein
down	O
-	O
regulation	O
via	O
reporter	O
gene	O
assays	O
,	O
but	O
did	O
not	O
detect	O
an	O
association	O
of	O
methylational	O
status	O
and	O
mRNA	O
expression	O
of	O
DNA	O
methyltransferases	O
or	O
methyl	O
-	O
CpG	O
-	O
binding	O
proteins	O
.	O
<EOS>	B-X
DNA	B-X
methylation	B-X
regulates	B-X
many	B-X
cellular	B-X
processes	B-X
,	B-X
including	B-X
embryonic	B-X
development	B-X
,	B-X
transcription	B-X
,	B-X
chromatin	B-X
structure	B-X
,	B-X
X-chromosome	B-X
inactivation	B-X
,	B-X
genomic	B-X
imprinting	B-X
and	B-X
chromosome	B-X
stability	B-X
.	B-X
DNA	B-X
methyltransferases	B-X
establish	B-X
and	B-X
maintain	B-X
the	B-X
presence	B-X
of	B-X
5-methylcytosine	B-X
(	B-X
5mC	B-X
)	B-X
,	B-X
and	B-X
ten-eleven	B-X
translocation	B-X
cytosine	B-X
dioxygenases	B-X
(	B-X
TETs	B-X
)	B-X
oxidise	B-X
5mC	B-X
to	B-X
5-hydroxymethylcytosine	B-X
(	B-X
5hmC	B-X
)	B-X
,	B-X
5-formylcytosine	B-X
(	B-X
5fC	B-X
)	B-X
and	B-X
5-carboxylcytosine	B-X
(	B-X
5caC	B-X
)	B-X
,	B-X
which	B-X
can	B-X
be	B-X
removed	B-X
by	B-X
base	B-X
excision	B-X
repair	B-X
(	B-X
BER	B-X
)	B-X
proteins	B-X
.	B-X
Multiple	B-X
forms	B-X
of	B-X
DNA	B-X
methylation	B-X
are	B-X
recognised	B-X
by	B-X
methyl-CpG	B-X
binding	B-X
proteins	B-X
(	B-X
MeCPs	B-X
)	B-X
,	B-X
which	B-X
play	B-X
vital	B-X
roles	B-X
in	B-X
chromatin-based	B-X
transcriptional	B-X
regulation	B-X
,	B-X
DNA	B-X
repair	B-X
and	B-X
replication	B-X
.	B-X
Accordingly	B-X
,	B-X
defects	B-X
in	B-X
DNA	B-X
methylation	B-X
and	B-X
its	B-X
mediators	B-X
may	B-X
cause	B-X
silencing	B-X
of	B-X
tumour	B-X
suppressor	B-X
genes	B-X
and	B-X
misregulation	B-X
of	B-X
multiple	B-X
cell	B-X
cycles	B-X
,	B-X
DNA	B-X
repair	B-X
and	B-X
chromosome	B-X
stability	B-X
genes	B-X
,	B-X
and	B-X
hence	B-X
contribute	B-X
to	B-X
genome	B-X
instability	B-X
in	B-X
various	B-X
human	B-X
diseases	B-X
,	B-X
including	B-X
cancer	B-X
.	B-X
Thus	B-X
,	B-X
understanding	B-X
functional	B-X
genetic	B-X
mutations	B-X
and	B-X
aberrant	B-X
expression	B-X
of	B-X
these	B-X
DNA	B-X
methylation	B-X
mediators	B-X
is	B-X
critical	B-X
to	B-X
deciphering	B-X
the	B-X
crosstalk	B-X
between	B-X
concurrent	B-X
genetic	B-X
and	B-X
epigenetic	B-X
alterations	B-X
in	B-X
specific	B-X
cancer	B-X
types	B-X
and	B-X
to	B-X
the	B-X
development	B-X
of	B-X
new	B-X
therapeutic	B-X
strategies	B-X
.	B-X

Together	O
,	O
these	O
data	O
suggest	O
CpG	O
site	O
-	O
specific	O
IRF	B-Protein
-	I-Protein
4	I-Protein
promoter	O
methylation	O
as	O
a	O
putative	O
mechanism	O
of	O
down	O
-	O
regulated	O
IRF	B-Protein
-	I-Protein
4	I-Protein
expression	O
in	O
leukemia	O
.	O
<EOS>	B-X
Although	B-X
the	B-X
bcr-abl	B-X
translocation	B-X
has	B-X
been	B-X
shown	B-X
to	B-X
be	B-X
the	B-X
causative	B-X
genetic	B-X
aberration	B-X
in	B-X
chronic	B-X
myeloid	B-X
leukemia	B-X
(	B-X
CML	B-X
)	B-X
,	B-X
there	B-X
is	B-X
mounting	B-X
evidence	B-X
that	B-X
the	B-X
deregulation	B-X
of	B-X
other	B-X
genes	B-X
,	B-X
such	B-X
as	B-X
the	B-X
transcription	B-X
factor	B-X
interferon	B-X
regulatory	B-X
factor	B-X
4	B-X
(	B-X
IRF-4	B-X
)	B-X
,	B-X
is	B-X
also	B-X
implicated	B-X
in	B-X
the	B-X
pathogenesis	B-X
of	B-X
CML	B-X
.	B-X
Promoter	B-X
methylation	B-X
of	B-X
CpG	B-X
target	B-X
sites	B-X
or	B-X
direct	B-X
deletions/insertions	B-X
of	B-X
genes	B-X
are	B-X
mechanisms	B-X
of	B-X
a	B-X
reversible	B-X
or	B-X
permanent	B-X
silencing	B-X
of	B-X
gene	B-X
expression	B-X
,	B-X
respectively	B-X
.	B-X
Therefore	B-X
,	B-X
we	B-X
investigated	B-X
whether	B-X
IRF-4	B-X
promoter	B-X
methylation	B-X
or	B-X
mutation	B-X
